,Row ID,Order ID,Order year,Order-month,Order day,Ship year,Ship-month,Ship day,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Category,Sub-Category,Product Name,Quantity,Sales,Discount,Profit
6019,6020,CA-2014-152422,2014,Oct,5,2014,Oct,10,Second Class,BD-11635,Brian Derr,Consumer,United States,Columbus,Ohio,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,5,91.92,0.2,11.49
6020,6021,US-2016-156692,2016,Aug,13,2016,Aug,13,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,Office Supplies,Appliances,Staple holder,2,17.34,0.0,4.6818
6021,6022,US-2016-156692,2016,Aug,13,2016,Aug,13,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,2,71.98,0.0,15.1158
6022,6023,CA-2014-130869,2014,Nov,17,2014,Nov,21,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Cedar Hill,Texas,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",3,7.08,0.2,2.478
6023,6024,US-2017-128832,2017,Apr,24,2017,Apr,27,First Class,LS-16945,Linda Southworth,Corporate,United States,Providence,Rhode Island,Technology,Accessories,V7 USB Numeric Keypad,2,69.98,0.0,4.8986
6024,6025,CA-2017-139717,2017,Aug,24,2017,Aug,26,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,8,646.272,0.2,64.6272
6025,6026,CA-2017-139717,2017,Aug,24,2017,Aug,26,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,Office Supplies,Paper,Xerox 1966,2,10.368,0.2,3.7584
6026,6027,CA-2017-136007,2017,Feb,23,2017,Mar,2,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,Office Supplies,Fasteners,Alliance Rubber Bands,5,8.4,0.0,0.336
6027,6028,CA-2017-136007,2017,Feb,23,2017,Mar,2,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,5,71.96,0.2,25.186
6028,6029,CA-2016-157364,2016,Nov,19,2016,Nov,21,First Class,LT-17110,Liz Thompson,Consumer,United States,Jacksonville,North Carolina,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,2,18.48,0.2,6.006
6029,6030,US-2016-112970,2016,Nov,14,2016,Nov,15,First Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,Office Supplies,Art,Newell 35,3,9.84,0.0,2.8536
6030,6031,US-2017-152492,2017,Jul,6,2017,Jul,6,Same Day,AH-10585,Angele Hood,Consumer,United States,Miami,Florida,Furniture,Chairs,Global Comet Stacking Armless Chair,1,239.24,0.2,23.924
6031,6032,CA-2016-101168,2016,Dec,25,2017,Jan,1,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Nashua,New Hampshire,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",4,21.12,0.0,6.5472
6032,6033,CA-2017-104010,2017,Apr,23,2017,Apr,25,First Class,TD-20995,Tamara Dahlen,Consumer,United States,New York City,New York,Office Supplies,Supplies,Fiskars Softgrip Scissors,5,54.9,0.0,15.372
6033,6034,CA-2015-130253,2015,Dec,14,2015,Dec,18,Standard Class,PP-18955,Paul Prost,Home Office,United States,Los Angeles,California,Furniture,Furnishings,"Master Caster Door Stop, Gray",3,15.24,0.0,5.1816
6034,6035,US-2015-155369,2015,Apr,19,2015,Apr,25,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",2,19.568,0.8,-52.8336
6035,6036,US-2015-155369,2015,Apr,19,2015,Apr,25,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,4,310.392,0.8,-512.1468
6036,6037,CA-2016-131205,2016,Sep,4,2016,Sep,8,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,Furniture,Furnishings,Coloredge Poster Frame,3,42.6,0.0,16.614
6037,6038,CA-2016-131205,2016,Sep,4,2016,Sep,8,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,Office Supplies,Binders,Poly Designer Cover & Back,6,113.94,0.0,54.6912
6038,6039,CA-2016-131205,2016,Sep,4,2016,Sep,8,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,4,129.92,0.0,5.1968
6039,6040,CA-2016-131205,2016,Sep,4,2016,Sep,8,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,Office Supplies,Art,Nontoxic Chalk,3,5.28,0.0,2.5344
6040,6041,CA-2017-122364,2017,Sep,24,2017,Sep,29,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,Technology,Phones,Wilson Electronics DB Pro Signal Booster,3,859.2,0.2,75.18
6041,6042,CA-2017-122364,2017,Sep,24,2017,Sep,29,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),3,506.28,0.2,177.198
6042,6043,CA-2016-117912,2016,Feb,4,2016,Feb,8,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Sierra Vista,Arizona,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,2,14.368,0.2,3.9512
6043,6044,CA-2017-145702,2017,May,19,2017,May,24,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,3,314.352,0.2,-35.3646
6044,6045,CA-2017-145702,2017,May,19,2017,May,24,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,Office Supplies,Paper,Xerox 1949,7,27.888,0.2,10.1094
6045,6046,CA-2015-113215,2015,Sep,3,2015,Sep,8,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,Tucson,Arizona,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",3,238.152,0.2,89.307
6046,6047,CA-2016-154662,2016,Jun,9,2016,Jun,16,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Minneapolis,Minnesota,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",3,692.94,0.0,173.235
6047,6048,CA-2015-105571,2015,Nov,7,2015,Nov,11,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,Office Supplies,Binders,Avery Hanging File Binders,9,16.146,0.7,-12.9168
6048,6049,CA-2015-105571,2015,Nov,7,2015,Nov,11,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,5,1345.485,0.7,-1031.5385
6049,6050,CA-2016-152765,2016,Jun,15,2016,Jun,18,First Class,LS-17245,Lynn Smith,Consumer,United States,Houston,Texas,Office Supplies,Paper,Xerox 19,7,173.488,0.2,54.215
6050,6051,CA-2015-153878,2015,Apr,25,2015,Apr,30,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,Office Supplies,Art,Newell 324,5,57.75,0.0,16.17
6051,6052,CA-2015-153878,2015,Apr,25,2015,Apr,30,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,5,272.4,0.0,76.272
6052,6053,CA-2016-124016,2016,Sep,23,2016,Sep,26,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,Office Supplies,Paper,Xerox 1970,3,11.952,0.2,4.0338
6053,6054,CA-2016-124016,2016,Sep,23,2016,Sep,26,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",4,28.0,0.2,7.7
6054,6055,CA-2016-124016,2016,Sep,23,2016,Sep,26,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,7,12.201,0.7,-9.7608
6055,6056,CA-2016-113551,2016,Aug,18,2016,Aug,20,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas,Office Supplies,Binders,GBC Wire Binding Combs,1,2.068,0.8,-3.4122
6056,6057,CA-2016-113551,2016,Aug,18,2016,Aug,20,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas,Office Supplies,Paper,Advantus Motivational Note Cards,8,83.84,0.2,30.392
6057,6058,CA-2014-107524,2014,Mar,2,2014,Mar,8,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,Office Supplies,Envelopes,Staple envelope,2,11.36,0.0,5.3392
6058,6059,CA-2014-107524,2014,Mar,2,2014,Mar,8,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",5,36.4,0.0,17.472
6059,6060,CA-2014-138072,2014,Dec,30,2015,Jan,3,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Philadelphia,Pennsylvania,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",2,27.968,0.2,6.992
6060,6061,CA-2015-134201,2015,Apr,10,2015,Apr,16,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Rochester,New York,Office Supplies,Storage,Steel Personal Filing/Posting Tote,4,142.04,0.0,38.3508
6061,6062,CA-2015-134201,2015,Apr,10,2015,Apr,16,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Rochester,New York,Office Supplies,Art,Faber Castell Col-Erase Pencils,3,14.67,0.0,6.0147
6062,6063,CA-2015-111780,2015,Dec,25,2015,Dec,30,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,5,1199.96,0.2,224.9925
6063,6064,CA-2015-111780,2015,Dec,25,2015,Dec,30,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",3,12.6,0.0,6.174
6064,6065,CA-2015-111780,2015,Dec,25,2015,Dec,30,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),3,17.94,0.0,8.073
6065,6066,CA-2015-119942,2015,Apr,5,2015,Apr,7,First Class,TT-21070,Ted Trevino,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Labels,Avery 499,6,23.904,0.2,7.7688
6066,6067,CA-2015-151547,2015,Jan,17,2015,Jan,23,Standard Class,AH-10465,Amy Hunt,Consumer,United States,Bartlett,Tennessee,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",8,88.96,0.2,10.008
6067,6068,CA-2017-166695,2017,May,20,2017,May,24,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,Furniture,Chairs,"Global Geo Office Task Chair, Gray",8,518.272,0.2,-97.176
6068,6069,CA-2017-166695,2017,May,20,2017,May,24,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,1,6.98,0.0,3.3504
6069,6070,CA-2017-166695,2017,May,20,2017,May,24,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,Technology,Machines,Okidata B400 Printer,1,343.2,0.2,38.61
6070,6071,CA-2017-167542,2017,Aug,13,2017,Aug,20,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Labels,Avery 486,3,17.544,0.2,5.9211
6071,6072,CA-2015-120901,2015,Dec,31,2016,Jan,4,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,2,152.688,0.2,-26.7204
6072,6073,CA-2015-120901,2015,Dec,31,2016,Jan,4,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,Office Supplies,Fasteners,Stockwell Push Pins,2,3.488,0.2,0.5668
6073,6074,CA-2015-120901,2015,Dec,31,2016,Jan,4,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,Office Supplies,Supplies,Staple remover,2,5.888,0.2,-1.3248
6074,6075,CA-2017-121398,2017,Dec,25,2017,Dec,29,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,3,153.552,0.2,51.8238
6075,6076,CA-2017-121398,2017,Dec,25,2017,Dec,29,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",2,270.62,0.0,2.7062
6076,6077,CA-2016-151561,2016,Sep,1,2016,Sep,7,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,Technology,Accessories,Enermax Aurora Lite Keyboard,6,468.9,0.0,206.316
6077,6078,CA-2016-151561,2016,Sep,1,2016,Sep,7,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,2,72.48,0.0,30.4416
6078,6079,CA-2016-151561,2016,Sep,1,2016,Sep,7,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,Office Supplies,Supplies,Acme Value Line Scissors,3,10.95,0.0,3.285
6079,6080,CA-2016-151561,2016,Sep,1,2016,Sep,7,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",3,191.82,0.0,61.3824
6080,6081,CA-2017-154676,2017,Aug,5,2017,Aug,8,First Class,NZ-18565,Nick Zandusky,Home Office,United States,Houston,Texas,Office Supplies,Storage,"Tennsco Lockers, Sand",9,151.056,0.2,7.5528
6081,6082,US-2014-165589,2014,Feb,18,2014,Feb,18,Same Day,TB-21595,Troy Blackwell,Consumer,United States,Lubbock,Texas,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",5,25.16,0.6,-11.322
6082,6083,US-2016-132577,2016,Nov,22,2016,Nov,27,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,Office Supplies,Binders,Wilson Jones Impact Binders,6,6.216,0.8,-9.6348
6083,6084,US-2016-132577,2016,Nov,22,2016,Nov,27,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,Office Supplies,Art,Newell 348,9,23.616,0.2,2.6568
6084,6085,US-2016-132577,2016,Nov,22,2016,Nov,27,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,2,24.032,0.2,-0.6008
6085,6086,US-2016-132577,2016,Nov,22,2016,Nov,27,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,Office Supplies,Labels,Avery 494,1,2.088,0.2,0.6786
6086,6087,US-2016-132577,2016,Nov,22,2016,Nov,27,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,6,4.488,0.8,-6.732
6087,6088,CA-2015-114048,2015,Dec,14,2015,Dec,18,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Costa Mesa,California,Furniture,Furnishings,Staple-based wall hangings,3,29.22,0.0,12.8568
6088,6089,CA-2015-137281,2015,Jun,13,2015,Jun,17,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Roswell,Georgia,Office Supplies,Paper,Xerox 202,1,6.48,0.0,3.1104
6089,6090,US-2017-162068,2017,Dec,28,2017,Dec,31,Second Class,PC-18745,Pamela Coakley,Corporate,United States,Loveland,Colorado,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,2,1.188,0.7,-0.99
6090,6091,CA-2017-100111,2017,Sep,20,2017,Sep,26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,Furniture,Chairs,Hon Valutask Swivel Chairs,3,272.646,0.1,18.1764
6091,6092,CA-2017-100111,2017,Sep,20,2017,Sep,26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",2,212.8,0.0,95.76
6092,6093,CA-2017-100111,2017,Sep,20,2017,Sep,26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",9,38.52,0.0,18.1044
6093,6094,CA-2017-100111,2017,Sep,20,2017,Sep,26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,2,72.64,0.0,21.792
6094,6095,CA-2017-100111,2017,Sep,20,2017,Sep,26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",4,45.4,0.0,12.712
6095,6096,CA-2017-100111,2017,Sep,20,2017,Sep,26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",2,13.76,0.0,6.3296
6096,6097,CA-2017-100111,2017,Sep,20,2017,Sep,26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,Furniture,Chairs,"Global Leather Task Chair, Black",1,80.991,0.1,8.0991
6097,6098,CA-2017-100111,2017,Sep,20,2017,Sep,26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",3,11.784,0.2,3.9771
6098,6099,CA-2017-100111,2017,Sep,20,2017,Sep,26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,Office Supplies,Fasteners,Advantus Push Pins,2,4.36,0.0,1.7876
6099,6100,CA-2017-100111,2017,Sep,20,2017,Sep,26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,11,2888.127,0.1,609.7157
6100,6101,CA-2017-100111,2017,Sep,20,2017,Sep,26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,Technology,Phones,Apple iPhone 5,2,1299.66,0.0,350.9082
6101,6102,CA-2017-100111,2017,Sep,20,2017,Sep,26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,5,2254.41,0.1,375.735
6102,6103,CA-2017-100111,2017,Sep,20,2017,Sep,26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,3,104.85,0.0,28.3095
6103,6104,CA-2017-100111,2017,Sep,20,2017,Sep,26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,3,59.97,0.0,20.3898
6104,6105,US-2017-132381,2017,Aug,22,2017,Aug,24,First Class,Dp-13240,Dean percer,Home Office,United States,Philadelphia,Pennsylvania,Furniture,Tables,Bevis Boat-Shaped Conference Table,2,314.532,0.4,-83.8752
6105,6106,CA-2015-147011,2015,Jun,18,2015,Jun,22,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Miami,Florida,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4,13.632,0.2,3.5784
6106,6107,CA-2014-120852,2014,Dec,20,2014,Dec,25,Standard Class,WB-21850,William Brown,Consumer,United States,Grand Prairie,Texas,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,2,19.432,0.8,-49.5516
6107,6108,CA-2014-120852,2014,Dec,20,2014,Dec,25,Standard Class,WB-21850,William Brown,Consumer,United States,Grand Prairie,Texas,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,5,65.44,0.2,-8.18
6108,6109,CA-2016-150007,2016,Sep,11,2016,Sep,16,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Chicago,Illinois,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,2,6.0,0.2,2.1
6109,6110,CA-2016-150007,2016,Sep,11,2016,Sep,16,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Chicago,Illinois,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,3,1.908,0.8,-3.2436
6110,6111,CA-2016-124590,2016,Nov,12,2016,Nov,16,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",7,1474.802,0.3,-21.0686
6111,6112,CA-2016-124590,2016,Nov,12,2016,Nov,16,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",2,110.096,0.2,33.0288
6112,6113,CA-2016-124590,2016,Nov,12,2016,Nov,16,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,6,16.752,0.2,5.4444
6113,6114,CA-2016-124590,2016,Nov,12,2016,Nov,16,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",9,1537.074,0.3,0.0
6114,6115,CA-2016-124590,2016,Nov,12,2016,Nov,16,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,2,449.372,0.3,-12.8392
